order_id,customer_id,order_date,signup_date,product_name,category,price,quantity,discount,total_revenue,payment_method,status,country,city,age,device_type
ORD005549,CUST3229,2025-06-08,2025-03-20,T-Shirt - Pro,Electronics,61.83,3,0.01,183.6351,Bank Transfer,Delivered,India,Mumbai,26.0,Mobile
ORD009985,CUST6293,2025-01-15,2024-07-13,T-Shirt - Premium,Fashion,221.25,4,0.01,876.15,Bank Transfer,Delivered,India,Mumbai,41.0,Tablet
ORD009846,CUST7670,2025-05-24,2024-11-12,T-Shirt - Basic,Electronics,19.63,1,0.25,14.7225,Credit Card,Pending,France,New York,19.0,Mobile
ORD008738,CUST4994,2025-01-13,2024-07-02,Running Shoes - Premium,Electronics,249.83,1,0.17,207.3589,Credit Card,Delivered,UK,,20.0,Mobile
ORD000557,CUST6981,2025-08-10,2024-12-31,iPhone 16 - Pro,Electronics,171.68,1,0.29,121.8928,Bank Transfer,Delivered,Brazil,Mumbai,18.0,Mobile
ORD007292,CUST3618,2025-05-08,2024-10-05,T-Shirt - Premium,Books,68.19,1,0.1,61.371,PayPal,Returned,France,Sao Paulo,41.0,Desktop
ORD007798,CUST7952,2025-05-04,2024-08-12,T-Shirt - Basic,Home & Garden,150.68,1,,129.5848,Credit Card,Delivered,Brazil,Berlin,40.0,Mobile
ORD004642,CUST1418,2025-06-27,2025-04-07,Running Shoes - Pro,Books,51.05,1,0.16,42.882,Credit Card,Delivered,Germany,Toronto,41.0,Mobile
ORD004270,CUST5262,2025-05-12,2024-07-27,T-Shirt - Basic,Fashion,62.45,1,0.26,46.213,PayPal,Cancelled,Canada,Sydney,39.0,Desktop
ORD002436,CUST4655,2025-05-27,2025-01-28,Novel - Premium,Sports,73.26,1,0.13,63.736200000000004,PayPal,Pending,Canada,Paris,39.0,Mobile
ORD002486,CUST3885,2025-07-04,2024-12-19,Coffee Maker - Pro,Electronics,72.14,2,,121.1952,Credit Card,Delivered,UK,London,32.0,Mobile
ORD009998,CUST2542,2025-09-30,2024-10-20,Novel - Basic,Fashion,35.28,1,0.27,25.7544,Bank Transfer,Delivered,Australia,Berlin,24.0,Mobile
ORD006862,CUST6671,2025-04-19,2024-11-20,Running Shoes - Pro,Fashion,42.38,1,0.22,33.056400000000004,Credit Card,Delivered,Canada,Sydney,48.0,Mobile
ORD009173,CUST9736,2025-12-01,2025-06-26,Coffee Maker - Premium,Electronics,12.05,2,0.0,24.1,Credit Card,Delivered,Canada,Sao Paulo,26.0,Desktop
ORD008147,CUST1789,2025-03-21,2024-04-25,Novel - Pro,Home & Garden,19.92,3,0.27,43.6248,PayPal,Returned,India,Sydney,18.0,Mobile
ORD002455,CUST9372,2025-08-30,2025-04-15,Coffee Maker - Basic,Fashion,312.32,2,0.14,537.1904,Bank Transfer,Delivered,USA,Toronto,20.0,Desktop
ORD000269,CUST7532,2025-07-06,2024-09-21,Novel - Pro,Fashion,274.13,2,0.09,498.9166,Bank Transfer,Delivered,France,Toronto,51.0,Desktop
ORD008891,CUST8286,2025-08-25,2025-07-06,T-Shirt - Premium,Fashion,220.63,1,0.19,178.71030000000002,PayPal,Pending,France,Paris,34.0,Tablet
ORD007032,CUST5831,2025-10-23,2024-11-22,iPhone 16 - Premium,Fashion,127.62,3,0.11,340.7454,PayPal,Cancelled,Germany,Berlin,69.0,Mobile
ORD001781,CUST6411,2025-04-03,2024-05-25,T-Shirt - Pro,Electronics,364.23,1,0.01,360.58770000000004,PayPal,Delivered,Australia,Sao Paulo,35.0,Mobile
ORD001165,CUST5433,2025-02-14,2024-07-15,iPhone 16 - Premium,Fashion,30.88,1,0.26,22.8512,Bank Transfer,Delivered,Germany,Mumbai,19.0,Mobile
ORD006706,CUST5816,2025-10-09,2025-06-29,Running Shoes - Basic,Electronics,1326.06,1,,1180.1933999999999,PayPal,Delivered,India,Mumbai,,Mobile
ORD004420,CUST8876,2025-06-05,2025-03-23,Running Shoes - Pro,Electronics,199.66,2,0.25,299.49,Credit Card,Delivered,UK,Paris,,Mobile
ORD001975,CUST7646,2025-12-13,2025-08-23,Novel - Basic,Electronics,23.7,2,0.07,44.081999999999994,Credit Card,Pending,India,London,30.0,Mobile
ORD009917,CUST3237,2025-06-20,2025-03-02,iPhone 16 - Premium,Fashion,597.72,5,,2301.222,Credit Card,Delivered,Brazil,Berlin,27.0,Mobile
ORD002327,CUST3921,2025-03-19,2024-07-21,T-Shirt - Pro,Books,265.95,1,0.01,263.2905,Credit Card,Delivered,Australia,Berlin,18.0,Mobile
ORD005887,CUST2314,2025-09-03,2025-04-10,Running Shoes - Premium,Home & Garden,219.38,3,0.26,487.0236,PayPal,Delivered,USA,New York,70.0,Desktop
ORD006642,CUST7469,2025-06-12,2024-09-16,Novel - Pro,Electronics,122.04,1,0.1,109.83600000000001,Credit Card,Delivered,Brazil,New York,31.0,Desktop
ORD009470,CUST4411,2025-09-16,2024-12-08,iPhone 16 - Pro,Fashion,230.11,4,0.17,763.9652,PayPal,Cancelled,USA,London,50.0,Mobile
ORD003501,CUST7716,2025-01-02,2024-01-09,Coffee Maker - Basic,Electronics,33.96,2,0.18,55.69440000000001,Cash,Delivered,France,New York,59.0,Mobile
ORD008919,CUST5887,2025-02-28,2024-12-19,Coffee Maker - Premium,Fashion,67.37,1,0.27,49.1801,PayPal,Delivered,Brazil,Paris,18.0,Mobile
ORD001182,CUST1293,2025-01-10,2024-03-18,Coffee Maker - Pro,Sports,147.07,1,0.12,129.42159999999998,PayPal,Delivered,Brazil,Toronto,51.0,Tablet
ORD001713,CUST3986,2025-01-04,2024-08-24,Coffee Maker - Pro,Home & Garden,73.04,1,0.11,65.0056,Bank Transfer,Delivered,Germany,Sao Paulo,18.0,Mobile
ORD003811,CUST1866,2025-12-24,2025-02-07,Running Shoes - Pro,Books,140.64,1,0.12,123.76319999999998,Cash,Delivered,Australia,Paris,31.0,Mobile
ORD007801,CUST7245,2025-01-24,2024-10-17,Novel - Premium,Sports,466.0,5,,2236.7999999999997,Bank Transfer,Delivered,Australia,New York,48.0,Tablet
ORD007131,CUST2636,2025-04-17,2024-05-19,Running Shoes - Pro,Books,348.53,1,0.03,338.0741,Bank Transfer,Pending,Germany,Paris,68.0,Mobile
ORD008588,CUST2956,2025-11-14,2025-09-15,Running Shoes - Premium,Home & Garden,196.93,3,0.18,484.44780000000003,PayPal,Delivered,USA,Sao Paulo,37.0,Mobile
ORD004663,CUST4863,2025-02-12,2024-11-15,T-Shirt - Premium,Fashion,39.96,3,0.23,92.3076,PayPal,Delivered,France,New York,37.0,Desktop
ORD002222,CUST1831,2025-10-19,2024-10-26,Novel - Premium,Electronics,129.15,2,0.16,216.972,Credit Card,Pending,UK,London,26.0,Tablet
ORD004539,CUST7496,2025-12-16,2025-05-10,Coffee Maker - Pro,Books,132.87,1,0.18,108.95340000000002,Cash,Delivered,France,Paris,27.0,Mobile
ORD002970,CUST9386,2025-02-20,2024-07-06,iPhone 16 - Premium,Electronics,162.71,1,0.17,135.0493,PayPal,Cancelled,USA,Sao Paulo,51.0,Desktop
ORD005473,CUST3859,2025-08-20,2025-07-03,Coffee Maker - Basic,Home & Garden,74.61,3,0.12,196.97039999999998,Credit Card,Pending,Brazil,Berlin,60.0,Mobile
ORD000758,CUST9057,2025-05-02,2024-07-27,Novel - Premium,Books,217.47,2,0.1,391.446,Credit Card,Delivered,UK,Toronto,56.0,Mobile
ORD009407,CUST8659,2025-06-24,2024-10-04,Running Shoes - Pro,Electronics,60.59,1,0.01,59.984100000000005,Bank Transfer,Delivered,Brazil,London,29.0,Tablet
ORD001617,CUST9578,2025-08-29,2025-03-29,Novel - Pro,Fashion,481.79,2,0.28,693.7776,Credit Card,Delivered,France,Sydney,52.0,Mobile
ORD004544,CUST5234,2025-04-21,2024-10-13,Running Shoes - Pro,Electronics,87.23,1,0.28,62.8056,Credit Card,Cancelled,Canada,Sao Paulo,50.0,Mobile
ORD003910,CUST8354,2025-03-22,2024-09-26,Novel - Premium,Electronics,684.45,2,0.03,1327.833,Credit Card,Delivered,USA,Toronto,60.0,Mobile
ORD002091,CUST7687,2025-04-12,2025-02-21,iPhone 16 - Pro,Electronics,66.52,2,0.21,105.1016,Credit Card,Delivered,India,Paris,55.0,Mobile
ORD002226,CUST8149,2025-10-29,2025-04-12,Novel - Premium,Fashion,139.58,1,0.2,111.66400000000002,Bank Transfer,Delivered,Germany,Toronto,30.0,Desktop
ORD000824,CUST4506,2025-01-23,2024-09-25,iPhone 16 - Basic,Electronics,225.31,2,0.22,351.4836,PayPal,Delivered,France,Sao Paulo,54.0,Desktop
ORD009747,CUST6203,2025-08-14,2025-01-06,Coffee Maker - Premium,Books,30.96,3,0.21,73.3752,Credit Card,Cancelled,France,Sao Paulo,18.0,Mobile
ORD003226,CUST7755,2025-11-06,2025-04-22,Novel - Basic,Electronics,27.73,4,0.03,107.5924,PayPal,Delivered,Canada,,,Mobile
ORD005132,CUST6429,2025-11-15,2025-03-31,iPhone 16 - Basic,Sports,46.8,4,0.05,177.83999999999997,PayPal,Delivered,France,London,30.0,Tablet
ORD003265,CUST7262,2025-03-09,2024-08-01,T-Shirt - Basic,Home & Garden,55.82,3,0.22,130.61880000000002,PayPal,Delivered,Canada,New York,18.0,Mobile
ORD009610,CUST7441,2025-04-22,2024-08-04,Novel - Premium,Home & Garden,979.81,2,0.13,1704.8693999999998,Bank Transfer,Delivered,Germany,New York,28.0,Mobile
ORD001198,CUST5647,2025-06-22,2024-11-08,iPhone 16 - Premium,Fashion,58.38,1,0.03,56.6286,Credit Card,Delivered,UK,Mumbai,33.0,Mobile
ORD005636,CUST6656,2025-10-05,2025-03-15,iPhone 16 - Premium,Electronics,178.02,1,,161.99820000000003,Credit Card,Delivered,Germany,Paris,44.0,Mobile
ORD003175,CUST2202,2025-08-22,2025-07-22,iPhone 16 - Basic,Electronics,62.97,2,0.17,104.5302,PayPal,Delivered,UK,New York,48.0,Desktop
ORD002546,CUST4038,2025-12-08,2025-04-11,Running Shoes - Pro,Electronics,125.67,4,0.2,402.144,Cash,Delivered,USA,Berlin,42.0,Desktop
ORD009030,CUST2047,2025-02-10,2024-07-30,Running Shoes - Premium,Electronics,197.29,1,,161.7778,Bank Transfer,Pending,Canada,Berlin,46.0,Mobile
ORD009230,CUST1442,2025-11-21,2025-08-15,Novel - Pro,Home & Garden,22.63,2,0.03,43.90219999999999,Credit Card,Delivered,India,Mumbai,45.0,Mobile
ORD002548,CUST4278,2025-07-16,2025-01-12,Running Shoes - Pro,Home & Garden,403.92,3,,1114.8192000000001,Bank Transfer,Delivered,UK,Mumbai,27.0,Mobile
ORD006668,CUST1712,2025-12-09,2025-03-27,Coffee Maker - Basic,Sports,435.21,2,0.28,626.7023999999999,Credit Card,Delivered,France,Mumbai,18.0,Mobile
ORD005481,CUST8380,2025-10-30,2025-07-08,Running Shoes - Basic,Home & Garden,250.6,1,0.07,233.058,Credit Card,Delivered,USA,Sao Paulo,49.0,Mobile
ORD008867,CUST2244,2025-10-19,2025-02-27,iPhone 16 - Basic,Electronics,143.22,2,0.13,249.2028,Credit Card,Delivered,France,London,31.0,Desktop
ORD000082,CUST8608,2025-11-02,2025-08-26,Coffee Maker - Pro,Home & Garden,437.7,3,0.01,1299.9689999999998,Credit Card,Delivered,Canada,Mumbai,,Mobile
ORD007720,CUST9194,2025-07-26,2024-10-20,Novel - Pro,Home & Garden,94.65,1,0.06,88.971,Bank Transfer,Cancelled,Canada,Sydney,18.0,Desktop
ORD007068,CUST1490,2025-10-08,2024-10-18,Novel - Premium,Sports,37.5,2,0.18,61.50000000000001,Credit Card,Delivered,Germany,Berlin,24.0,Mobile
ORD004062,CUST8863,2025-07-09,2024-08-05,iPhone 16 - Pro,Sports,96.02,2,0.03,186.2788,PayPal,Delivered,Germany,New York,29.0,Desktop
ORD005849,CUST7604,2025-03-21,2024-07-11,iPhone 16 - Premium,Electronics,156.69,4,0.12,551.5488,PayPal,Delivered,Australia,London,43.0,Desktop
ORD000135,CUST5980,2025-04-13,2024-12-18,Coffee Maker - Premium,Electronics,197.01,1,0.23,151.6977,PayPal,Delivered,France,Toronto,49.0,Desktop
ORD005652,CUST8062,2025-11-02,2024-12-11,iPhone 16 - Pro,Electronics,106.71,1,0.16,89.6364,Credit Card,Pending,France,Toronto,40.0,Mobile
ORD003216,CUST8249,2025-04-20,2025-01-14,Novel - Premium,Fashion,423.12,4,0.24,1286.2848000000001,PayPal,Delivered,Canada,Toronto,44.0,Desktop
ORD004568,CUST4458,2025-08-29,2025-02-16,iPhone 16 - Premium,Books,105.24,3,0.06,296.7768,Credit Card,Delivered,UK,,49.0,Tablet
ORD008475,CUST9904,2025-07-09,2024-07-30,Running Shoes - Basic,Sports,201.73,1,,175.5051,Credit Card,Returned,USA,London,21.0,Mobile
ORD001291,CUST3112,2025-04-02,2024-06-02,Novel - Basic,Home & Garden,64.57,4,0.15,219.53799999999998,PayPal,Delivered,USA,Sao Paulo,,Desktop
ORD002123,CUST5888,2025-09-03,2025-05-31,Novel - Premium,Home & Garden,171.27,6,0.18,842.6484000000002,Credit Card,Delivered,France,New York,33.0,Desktop
ORD009947,CUST5824,2025-12-22,2025-06-24,Running Shoes - Premium,Electronics,130.29,2,0.25,195.435,Credit Card,Cancelled,Germany,Paris,18.0,Mobile
ORD000327,CUST5053,2025-09-29,2025-03-04,Coffee Maker - Basic,Fashion,157.9,4,0.05,600.02,Credit Card,Delivered,UK,Sao Paulo,22.0,Desktop
ORD006258,CUST6657,2025-03-04,2024-11-22,T-Shirt - Basic,Electronics,138.76,3,0.02,407.95439999999996,Credit Card,Delivered,France,Toronto,18.0,Mobile
ORD003898,CUST4993,2025-09-20,2024-09-23,iPhone 16 - Premium,Electronics,16.57,3,0.15,42.2535,PayPal,Delivered,USA,Paris,38.0,Mobile
ORD002265,CUST6451,2025-04-02,2024-09-27,T-Shirt - Premium,Books,387.33,1,0.06,364.0902,Credit Card,Delivered,Australia,Mumbai,57.0,Desktop
ORD004794,CUST4894,2025-01-13,2024-06-18,Coffee Maker - Premium,Home & Garden,596.92,2,,1110.2712,Credit Card,Delivered,UK,,29.0,Mobile
ORD000029,CUST4794,2025-03-01,2024-04-05,Novel - Pro,Home & Garden,81.29,1,0.23,62.593300000000006,PayPal,Cancelled,Brazil,Berlin,24.0,Desktop
ORD001822,CUST2313,2025-09-12,2025-01-01,Novel - Pro,Home & Garden,503.11,1,0.25,377.3325,PayPal,Cancelled,France,New York,28.0,Mobile
ORD007087,CUST5691,2025-01-11,2024-09-10,T-Shirt - Basic,Books,108.37,4,0.17,359.7884,Bank Transfer,Cancelled,Brazil,London,29.0,Desktop
ORD009606,CUST4309,2025-06-30,2025-04-11,Running Shoes - Premium,Fashion,40.9,2,0.15,69.53,Bank Transfer,Cancelled,India,Mumbai,40.0,Desktop
ORD004896,CUST8057,2025-02-25,2024-05-23,Running Shoes - Pro,Electronics,128.2,2,,187.17199999999997,Credit Card,Cancelled,India,Toronto,73.0,Desktop
ORD005455,CUST7851,2025-05-24,2025-02-24,T-Shirt - Premium,Electronics,20.3,2,0.15,34.51,Credit Card,Delivered,USA,London,23.0,Mobile
ORD008178,CUST7280,2025-07-01,2025-03-09,Coffee Maker - Pro,Fashion,109.31,1,0.16,91.82039999999999,Credit Card,Delivered,India,London,46.0,Desktop
ORD006699,CUST9486,2025-02-15,2024-05-11,Novel - Pro,Home & Garden,80.01,3,0.26,177.62220000000002,Credit Card,Delivered,Brazil,Toronto,46.0,Mobile
ORD006479,CUST7796,2025-04-05,2025-01-15,iPhone 16 - Pro,Fashion,85.35,2,0.06,160.45799999999997,Credit Card,Delivered,Germany,Mumbai,38.0,Tablet
ORD003176,CUST9160,2025-03-08,2024-04-27,Coffee Maker - Pro,Home & Garden,50.66,3,0.27,110.94539999999999,PayPal,Pending,India,Berlin,30.0,Mobile
ORD004528,CUST8660,2025-05-05,2024-10-05,iPhone 16 - Premium,Fashion,34.35,3,0.21,81.40950000000001,PayPal,Delivered,Australia,Sydney,42.0,Tablet
ORD005551,CUST7156,2025-07-03,2025-01-22,Coffee Maker - Pro,Fashion,42.83,2,0.25,64.245,Bank Transfer,Delivered,Germany,Paris,26.0,Mobile
ORD007751,CUST7458,2025-06-14,2024-09-14,iPhone 16 - Premium,Home & Garden,70.15,2,0.05,133.285,PayPal,Pending,Germany,London,34.0,Desktop
ORD000679,CUST2911,2025-12-14,2025-03-18,Running Shoes - Basic,Electronics,198.26,2,0.15,337.042,Credit Card,Delivered,India,New York,37.0,Mobile
ORD006731,CUST6046,2025-09-10,2025-05-11,iPhone 16 - Basic,Home & Garden,31.44,4,0.27,91.8048,Bank Transfer,Returned,Australia,Mumbai,34.0,Desktop
ORD005471,CUST7773,2025-11-23,2025-07-29,Running Shoes - Pro,Electronics,411.56,1,0.15,349.82599999999996,PayPal,Delivered,Germany,Sydney,43.0,Mobile
ORD007323,CUST4090,2025-05-25,2025-01-27,iPhone 16 - Basic,Home & Garden,196.59,1,,165.1356,PayPal,Delivered,France,Sydney,42.0,Mobile
ORD008389,CUST7858,2025-05-29,2024-06-11,iPhone 16 - Basic,Home & Garden,479.36,3,,1136.0832,Credit Card,Pending,Germany,Sydney,33.0,Mobile
ORD004891,CUST8332,2025-08-09,2025-04-16,iPhone 16 - Premium,Home & Garden,530.5,3,0.07,1480.0949999999998,Credit Card,Pending,India,London,21.0,Mobile
ORD004162,CUST5593,2025-02-24,2024-05-24,Novel - Pro,Electronics,468.72,4,0.23,1443.6576000000002,PayPal,Delivered,India,Sao Paulo,46.0,Mobile
ORD000305,CUST1091,2025-02-21,2024-07-24,Running Shoes - Pro,Electronics,177.55,2,0.18,291.182,Credit Card,Delivered,India,Paris,46.0,Desktop
ORD000981,CUST6803,2025-09-10,2024-11-02,Running Shoes - Pro,Home & Garden,84.82,1,0.03,82.27539999999999,Credit Card,Delivered,Canada,New York,34.0,Mobile
ORD008062,CUST7018,2025-12-30,2025-01-10,Coffee Maker - Premium,Books,121.01,2,0.27,176.6746,Bank Transfer,Delivered,Canada,Toronto,,Desktop
ORD005942,CUST9979,2025-10-04,2025-07-15,Coffee Maker - Pro,Electronics,38.61,1,0.08,35.5212,Credit Card,Delivered,India,,18.0,Mobile
ORD006618,CUST4769,2025-03-24,2024-09-28,Novel - Pro,Fashion,110.97,3,0.19,269.6571,Credit Card,Cancelled,Canada,,24.0,Mobile
ORD005139,CUST1992,2025-11-23,2025-05-13,T-Shirt - Basic,Electronics,24.97,1,0.11,22.2233,PayPal,Delivered,Australia,Sydney,28.0,Mobile
ORD003300,CUST2378,2025-08-06,2025-05-10,Running Shoes - Basic,Electronics,249.9,3,0.26,554.778,Credit Card,Pending,Germany,Mumbai,18.0,Desktop
ORD004844,CUST4518,2025-06-01,2024-09-22,Novel - Premium,Home & Garden,1357.55,2,0.23,2090.627,Credit Card,Delivered,Australia,Toronto,26.0,Mobile
ORD001732,CUST2324,2025-12-08,2025-10-02,T-Shirt - Pro,Electronics,137.38,1,0.22,107.1564,Credit Card,Delivered,UK,Berlin,,Mobile
ORD003512,CUST7191,2025-01-25,2024-02-27,Running Shoes - Pro,Sports,164.17,1,0.26,121.48579999999998,PayPal,Delivered,Germany,London,28.0,Desktop
ORD002953,CUST7481,2025-03-15,2024-09-05,T-Shirt - Pro,Home & Garden,134.37,3,0.21,318.4569,Credit Card,Returned,Australia,Berlin,35.0,Desktop
ORD009242,CUST6694,2025-03-23,2024-07-01,T-Shirt - Premium,Electronics,270.39,4,0.21,854.4324,Cash,Delivered,India,Sydney,66.0,Desktop
ORD008061,CUST9230,2025-11-27,2025-01-13,Running Shoes - Pro,Electronics,820.35,1,0.12,721.908,Credit Card,Delivered,India,Mumbai,19.0,Mobile
ORD002073,CUST1075,2025-04-11,2025-02-14,iPhone 16 - Premium,Electronics,59.54,3,0.05,169.689,Credit Card,Returned,Brazil,New York,38.0,Desktop
ORD002911,CUST7033,2025-04-17,2025-03-11,Running Shoes - Premium,Home & Garden,835.51,2,,1620.8894,Credit Card,Delivered,Brazil,Paris,18.0,Desktop
ORD004112,CUST5672,2025-02-05,2024-12-07,T-Shirt - Basic,Home & Garden,104.36,2,0.04,200.3712,PayPal,Delivered,India,Sao Paulo,20.0,Desktop
ORD008476,CUST7197,2025-10-22,2025-03-21,Coffee Maker - Pro,Home & Garden,218.86,2,0.28,315.15840000000003,PayPal,Delivered,Germany,Sao Paulo,28.0,Mobile
ORD008796,CUST4080,2025-04-22,2024-09-07,Novel - Basic,Home & Garden,28.03,1,0.07,26.067899999999998,PayPal,Pending,India,Toronto,36.0,Mobile
ORD002070,CUST6762,2025-03-13,2025-02-02,T-Shirt - Basic,Fashion,64.21,1,0.19,52.0101,PayPal,Delivered,UK,Berlin,44.0,Mobile
ORD003913,CUST5935,2025-09-05,2024-12-15,Running Shoes - Premium,Home & Garden,50.15,2,0.12,88.264,PayPal,Delivered,Germany,Sao Paulo,28.0,Mobile
ORD002480,CUST9840,2025-01-06,2024-05-14,Novel - Basic,Electronics,64.79,1,0.12,57.01520000000001,PayPal,Delivered,USA,Paris,48.0,Desktop
ORD001881,CUST5947,2025-01-29,2024-08-30,iPhone 16 - Basic,Fashion,203.13,3,,530.1693,PayPal,Delivered,Australia,Toronto,36.0,Mobile
ORD002126,CUST5061,2025-10-31,2025-01-04,Running Shoes - Basic,Sports,40.33,1,0.13,35.0871,PayPal,Delivered,Australia,Sydney,41.0,Mobile
ORD007867,CUST1864,2025-09-17,2025-06-25,Novel - Premium,Electronics,142.27,3,0.28,307.3032,Bank Transfer,Delivered,France,Paris,41.0,Mobile
ORD003035,CUST9543,2025-04-09,2025-01-30,Running Shoes - Premium,Electronics,216.32,3,0.12,571.0848000000001,Bank Transfer,Delivered,Canada,Mumbai,,Tablet
ORD007043,CUST3460,2025-02-15,2024-09-10,T-Shirt - Pro,Electronics,225.9,2,0.1,406.62,Credit Card,Delivered,Canada,Sydney,29.0,Mobile
ORD007375,CUST6588,2025-12-03,2025-06-18,Novel - Pro,Electronics,127.38,1,0.17,105.7254,Credit Card,Delivered,Australia,Sydney,32.0,Tablet
ORD006271,CUST7214,2025-07-11,2024-07-15,T-Shirt - Premium,Fashion,34.5,4,,100.74,Cash,Pending,India,Berlin,26.0,Mobile
ORD002056,CUST5700,2025-12-06,2025-04-23,T-Shirt - Basic,Fashion,128.73,3,0.17,320.5376999999999,PayPal,Delivered,UK,Sao Paulo,38.0,Mobile
ORD000149,CUST4706,2025-01-13,2024-11-17,Running Shoes - Premium,Books,83.34,1,0.17,69.1722,PayPal,Delivered,USA,Sao Paulo,47.0,Desktop
ORD003412,CUST8044,2025-01-25,2024-04-18,Coffee Maker - Basic,Electronics,210.4,7,0.15,1251.8799999999999,Bank Transfer,Delivered,France,New York,39.0,Tablet
ORD004519,CUST9576,2025-03-15,2024-11-01,iPhone 16 - Premium,Sports,96.73,2,0.03,187.6562,Credit Card,Delivered,Canada,,33.0,Mobile
ORD006003,CUST3624,2025-05-05,2024-08-17,Coffee Maker - Pro,Fashion,38.01,7,0.16,223.4988,Credit Card,Delivered,Germany,Mumbai,18.0,Desktop
ORD005324,CUST2494,2025-02-18,2024-08-13,Coffee Maker - Pro,Books,187.07,4,0.11,665.9692,Bank Transfer,Delivered,Australia,Paris,34.0,Mobile
ORD002450,CUST3937,2025-03-26,2024-06-15,T-Shirt - Basic,Fashion,167.94,1,,132.67260000000002,Credit Card,Delivered,Germany,Paris,21.0,Mobile
ORD001352,CUST5586,2025-04-21,2025-01-10,Coffee Maker - Basic,Electronics,71.94,1,0.22,56.1132,Credit Card,Delivered,Brazil,Berlin,45.0,Desktop
ORD001576,CUST4872,2025-07-27,2024-12-11,Novel - Basic,Electronics,1740.1,2,0.29,2470.9419999999996,Bank Transfer,Delivered,France,Sao Paulo,40.0,Desktop
ORD001239,CUST6259,2025-04-16,2024-10-17,Running Shoes - Pro,Fashion,133.55,4,0.03,518.174,Credit Card,Delivered,USA,Sao Paulo,30.0,Mobile
ORD002749,CUST4171,2025-05-21,2025-01-30,Running Shoes - Premium,Electronics,101.74,5,0.05,483.265,Credit Card,Cancelled,Australia,London,47.0,Mobile
ORD004195,CUST1724,2025-02-07,2024-05-07,Novel - Premium,Electronics,15.06,3,0.07,42.017399999999995,Bank Transfer,Delivered,Germany,Mumbai,31.0,Tablet
ORD002368,CUST8281,2025-08-12,2025-02-13,iPhone 16 - Basic,Fashion,29.38,4,0.02,115.16959999999999,PayPal,Pending,Germany,Sydney,33.0,Mobile
ORD004332,CUST3660,2025-08-10,2025-05-12,iPhone 16 - Basic,Electronics,431.43,3,0.0,1294.29,Cash,Returned,UK,Berlin,26.0,Mobile
ORD001116,CUST9438,2025-08-03,2025-02-04,iPhone 16 - Pro,Books,297.11,2,0.16,499.14480000000003,Credit Card,Delivered,France,Sao Paulo,24.0,Tablet
ORD002253,CUST3265,2025-04-27,2025-01-03,iPhone 16 - Pro,Books,1023.26,1,,880.0036,Bank Transfer,Pending,UK,Toronto,18.0,Mobile
ORD009231,CUST8310,2025-10-20,2025-07-30,Novel - Premium,Fashion,198.22,1,0.24,150.6472,PayPal,Delivered,Canada,New York,18.0,Desktop
ORD005174,CUST5069,2025-03-08,2024-08-21,Running Shoes - Premium,Fashion,59.2,2,0.27,86.432,Credit Card,Delivered,Canada,Sao Paulo,35.0,Mobile
ORD007089,CUST6669,2025-11-11,2025-05-07,Novel - Basic,Fashion,1054.83,1,0.23,812.2190999999999,PayPal,Delivered,France,Paris,33.0,Tablet
ORD004511,CUST6738,2025-06-06,2024-08-05,Novel - Basic,Sports,106.52,1,0.07,99.0636,Credit Card,Delivered,USA,Sydney,26.0,Desktop
ORD003785,CUST1951,2025-08-26,2024-10-31,iPhone 16 - Premium,Electronics,104.54,2,0.01,206.9892,Credit Card,Delivered,India,Mumbai,57.0,Mobile
ORD002243,CUST1444,2025-01-14,2024-09-09,Running Shoes - Basic,Books,161.08,7,0.15,958.4260000000002,PayPal,Pending,USA,Berlin,27.0,Mobile
ORD001923,CUST7958,2025-07-29,2024-10-31,Novel - Pro,Electronics,244.92,1,0.18,200.83440000000002,PayPal,Cancelled,Canada,Mumbai,45.0,Desktop
ORD005798,CUST6718,2025-03-24,2024-10-06,Running Shoes - Basic,Books,452.18,1,0.11,402.4402,PayPal,Cancelled,Germany,Berlin,39.0,Tablet
ORD001663,CUST8712,2025-10-17,2024-11-24,T-Shirt - Basic,Home & Garden,73.88,1,0.11,65.75319999999999,Credit Card,Pending,Canada,Mumbai,32.0,Mobile
